city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_sqm,rooms_per_sqm,bath_per_room,luxury_score,city_encoded,front_encoded,property_age_encoded
الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"فيلا دبلكس متصل مساحتها 200 متر 
الفيلا جديدة لم تسكن سوى 4 اشهر تقريبا 
يوجد 3 مكيفات راكبة ويوجد مطبخ راكب بقيمة 28 الف

قيمة الايجار السنوي : 
60.000 ريال بدون الاثاث
70.000 ريال مع الاثاث
وقابل للتفاوض مع الصامل",300.0,0.045,0.5555555555555556,0.7,1,1,0
الدمام,   حي الفرسان ,غرب,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"دبلوكسين بجوار بعض 
  للايجار في مدينه الدمام حي الفرسان موقع استراتيجي 
مساحه ٣٥٠ م
الايجار ٣٠ الف سنويا
للاستفسار اكثر يرجى عدم التردد بالاتصال
على الرقم التالي :
0501773550",85.71428571428571,0.017142857142857144,0.6666666666666666,1.0,1,8,10
الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"الفئه المستهدفه للتاجير:
موظفين شركات الكبرى
رجال الاعمال 


لتوضيح 140 الف دفعتين
135 الف دفعه واحده 
للجادين انا صاحب الفيلا 
واتس 0565569555",361.75710594315245,0.020671834625323,0.625,1.0,1,8,0
الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,جديدة,183.09859154929578,0.02535211267605634,0.5555555555555556,0.7,1,1,0
الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,فلا زاويه ع كيف كيفك بحي الحمراء مع التكيف ويوجد مصعد بالفلا والتفصيل الثانيه ع الوتساب,141.66666666666666,0.015,0.5555555555555556,1.0,1,4,14
الدمام,   حي الجوهرة ,شمال,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,دبلكس بحي الحمراء خلف سنتر بوينت ‏أربع غرف نوم ومجلس وصالة كبيرة وصالة صغيرة أربع دورات مياه مدخلين موقف خاص داخل عمارة ويوجد شقق في نفس البناية تتكون من غرفتين نوم ومقلط ومجلس,152.0,0.024,0.5,0.7,1,5,11
الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,‏دور ارضي بحي الشاطئ الغربي يتكون من ثلاث غرف نوم ‏ومقلط ومجلس وغرفة شغالة واربع دورات مياه مطبخ خارجي وداخلي حوش كراج سيارة مكيفة بالكامل تكييف مركزي بدون أثاث,157.89473684210526,0.015789473684210527,0.6666666666666666,0.7,1,5,0
الدمام,   حي المنار ,شمال,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"فيلا جديدة للايجار بحي المنار  موقع ممتاز
الواجهة حجر ورخام 
قريبة من الخدمات وقريبة من النخيل مول 
تتكون من
الدور الارضي 
مجلس رجال
مقلط
مطبخ


صالة كبيرة وصالة صغيرة


غرفة نساء
دورتين مياه
مدخل سيارة
حوش بمساحة 70متر
مستودع خارجي
دورة مياه خارجية
...",285.7142857142857,0.02857142857142857,0.5,1.0,1,5,0
الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"للايجار فيلا دبلكس دورين وملحق في ضاحيه الملك فهد بالدمام الحي الثالث الرابع 
مساحه ٢٥٠ متر 
ثلاث أدوار 
الدبلكس مستخدم 
السعر الايجار ٣٦ الف في السنه 
طريقه الدفع ( كل سته شهور/ كل ثلاث شهور )",144.0,0.032,0.625,0.7,1,5,10
الدمام,   حي السيف ,غرب,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,فلة في حي الراكة الشمالية متصلة للايجار تتكون من  صاله ومجلس  ومطبخ ومقلط وحوش وغرفة سائق وحمامين بالدور الارضي الاول يوجد ٤ غرف نوم مع صاله  الدور الاخير فيه غرفة خادمة مع حمام + سطح البيت مكيف بالكامل ومجدد الصيانه,250.0,0.02666666666666667,0.625,1.0,1,8,2
الدمام,   حي الشعلة ,جنوب,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"للايجار فيلا شبه جديده  حي الشعله 
٤ غرف نوم  منهم ٢ ماستر 
مجلس ومقلط  ومطبخ 
حوش كراج 
غرفه سواق 
غرفه خادمه 
تكيف المجلس وغرفه الماستر مركزي 
باقي البيت تكيف اسبلت",233.33333333333334,0.02666666666666667,0.625,1.0,1,1,7
الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"للاجار بيت في حي طيبه زاويه

مكون من 
الدور الاخير / غزفه + دورة مياه + غرفة غسيل 
الدور العلوي الاول/
٥ غرف نوم منهم واحدة ماستر + صالة
والدور الارضي مجلس ومقلط وصالة كبيره وغرفه جلوس نساء ومطبخين ومستودع 



❇️ في حالة عدم الرد او الهاتف مغلق 
يسعد...",122.22222222222223,0.02,0.5555555555555556,0.7,1,7,9
الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,‏فلا تشطيب ديلوكس خمس غرف نوم ومجلس ومقلط وصاله تين خمس دورات مياه غرفة غسيل غرفة عاملة منزلية مع دورة مياه مطبخين كراج سيارة حوش غرفة سواق الفلة بالكامل مكيفات  مركزيه جديده,175.0,0.0225,0.5555555555555556,1.0,1,4,10
الدمام,   حي بدر ,غرب,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,للايجار فيلا دبلكس بحي بدر 91 الف دورين وملحق الدور الارضي استقبال الدور الثاني ثلاث غرف نوم كلهم ماستر وصالة الملحق غرفة ماستر وغرفة غسيل وسطح خاااص,143.47826086956522,0.030434782608695653,0.7142857142857143,0.7,1,8,0
الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"فيلا دبلكس متصل مساحتها 200 متر 
الفيلا جديدة لم تسكن سوى 4 اشهر تقريبا 
يوجد 3 مكيفات راكبة ويوجد مطبخ راكب بقيمة 28 الف

قيمة الايجار السنوي : 
60.000 ريال بدون الاثاث
70.000 ريال مع الاثاث
وقابل للتفاوض مع الصامل",300.0,0.045,0.5555555555555556,0.7,1,1,0
الدمام,   حي الفرسان ,غرب,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"دبلوكسين بجوار بعض 
  للايجار في مدينه الدمام حي الفرسان موقع استراتيجي 
مساحه ٣٥٠ م
الايجار ٣٠ الف سنويا
للاستفسار اكثر يرجى عدم التردد بالاتصال
على الرقم التالي :
0501773550",85.71428571428571,0.017142857142857144,0.6666666666666666,1.0,1,8,10
الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"الفئه المستهدفه للتاجير:
موظفين شركات الكبرى
رجال الاعمال 


لتوضيح 140 الف دفعتين
135 الف دفعه واحده 
للجادين انا صاحب الفيلا 
واتس 0565569555",361.75710594315245,0.020671834625323,0.625,1.0,1,8,0
الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,جديدة,183.09859154929578,0.02535211267605634,0.5555555555555556,0.7,1,1,0
الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,فلا زاويه ع كيف كيفك بحي الحمراء مع التكيف ويوجد مصعد بالفلا والتفصيل الثانيه ع الوتساب,141.66666666666666,0.015,0.5555555555555556,1.0,1,4,14
الدمام,   حي الجوهرة ,شمال,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,دبلكس بحي الحمراء خلف سنتر بوينت ‏أربع غرف نوم ومجلس وصالة كبيرة وصالة صغيرة أربع دورات مياه مدخلين موقف خاص داخل عمارة ويوجد شقق في نفس البناية تتكون من غرفتين نوم ومقلط ومجلس,152.0,0.024,0.5,0.7,1,5,11
الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,‏دور ارضي بحي الشاطئ الغربي يتكون من ثلاث غرف نوم ‏ومقلط ومجلس وغرفة شغالة واربع دورات مياه مطبخ خارجي وداخلي حوش كراج سيارة مكيفة بالكامل تكييف مركزي بدون أثاث,157.89473684210526,0.015789473684210527,0.6666666666666666,0.7,1,5,0
الدمام,   حي المنار ,شمال,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"فيلا جديدة للايجار بحي المنار  موقع ممتاز
الواجهة حجر ورخام 
قريبة من الخدمات وقريبة من النخيل مول 
تتكون من
الدور الارضي 
مجلس رجال
مقلط
مطبخ


صالة كبيرة وصالة صغيرة


غرفة نساء
دورتين مياه
مدخل سيارة
حوش بمساحة 70متر
مستودع خارجي
دورة مياه خارجية
...",285.7142857142857,0.02857142857142857,0.5,1.0,1,5,0
الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,"للايجار فيلا دبلكس دورين وملحق في ضاحيه الملك فهد بالدمام الحي الثالث الرابع 
مساحه ٢٥٠ متر 
ثلاث أدوار 
الدبلكس مستخدم 
السعر الايجار ٣٦ الف في السنه 
طريقه الدفع ( كل سته شهور/ كل ثلاث شهور )",144.0,0.032,0.625,0.7,1,5,10
الدمام,   حي السيف ,غرب,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,فلة في حي الراكة الشمالية متصلة للايجار تتكون من  صاله ومجلس  ومطبخ ومقلط وحوش وغرفة سائق وحمامين بالدور الارضي الاول يوجد ٤ غرف نوم مع صاله  الدور الاخير فيه غرفة خادمة مع حمام + سطح البيت مكيف بالكامل ومجدد الصيانه,250.0,0.02666666666666667,0.625,1.0,1,8,2
الدمام,   حي الشعلة ,جنوب,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,"للايجار فيلا شبه جديده  حي الشعله 
٤ غرف نوم  منهم ٢ ماستر 
مجلس ومقلط  ومطبخ 
حوش كراج 
غرفه سواق 
غرفه خادمه 
تكيف المجلس وغرفه الماستر مركزي 
باقي البيت تكيف اسبلت",233.33333333333334,0.02666666666666667,0.625,1.0,1,1,7
الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,"للاجار بيت في حي طيبه زاويه

مكون من 
الدور الاخير / غزفه + دورة مياه + غرفة غسيل 
الدور العلوي الاول/
٥ غرف نوم منهم واحدة ماستر + صالة
والدور الارضي مجلس ومقلط وصالة كبيره وغرفه جلوس نساء ومطبخين ومستودع 



❇️ في حالة عدم الرد او الهاتف مغلق 
يسعد...",122.22222222222223,0.02,0.5555555555555556,0.7,1,7,9
الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,‏فلا تشطيب ديلوكس خمس غرف نوم ومجلس ومقلط وصاله تين خمس دورات مياه غرفة غسيل غرفة عاملة منزلية مع دورة مياه مطبخين كراج سيارة حوش غرفة سواق الفلة بالكامل مكيفات  مركزيه جديده,175.0,0.0225,0.5555555555555556,1.0,1,4,10
الدمام,   حي بدر ,غرب,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,للايجار فيلا دبلكس بحي بدر 91 الف دورين وملحق الدور الارضي استقبال الدور الثاني ثلاث غرف نوم كلهم ماستر وصالة الملحق غرفة ماستر وغرفة غسيل وسطح خاااص,143.47826086956522,0.030434782608695653,0.7142857142857143,0.7,1,8,0
الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,"فيلا دبلكس متصل مساحتها 200 متر 
الفيلا جديدة لم تسكن سوى 4 اشهر تقريبا 
يوجد 3 مكيفات راكبة ويوجد مطبخ راكب بقيمة 28 الف

قيمة الايجار السنوي : 
60.000 ريال بدون الاثاث
70.000 ريال مع الاثاث
وقابل للتفاوض مع الصامل",300.0,0.045,0.5555555555555556,0.7,1,1,0
الدمام,   حي الفرسان ,غرب,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,"دبلوكسين بجوار بعض 
  للايجار في مدينه الدمام حي الفرسان موقع استراتيجي 
مساحه ٣٥٠ م
الايجار ٣٠ الف سنويا
للاستفسار اكثر يرجى عدم التردد بالاتصال
على الرقم التالي :
0501773550",85.71428571428571,0.017142857142857144,0.6666666666666666,1.0,1,8,10
الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,"الفئه المستهدفه للتاجير:
موظفين شركات الكبرى
رجال الاعمال 


لتوضيح 140 الف دفعتين
135 الف دفعه واحده 
للجادين انا صاحب الفيلا 
واتس 0565569555",361.75710594315245,0.020671834625323,0.625,1.0,1,8,0
الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,جديدة,183.09859154929578,0.02535211267605634,0.5555555555555556,0.7,1,1,0
الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,فلا زاويه ع كيف كيفك بحي الحمراء مع التكيف ويوجد مصعد بالفلا والتفصيل الثانيه ع الوتساب,141.66666666666666,0.015,0.5555555555555556,1.0,1,4,14
الدمام,   حي الجوهرة ,شمال,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000,دبلكس بحي الحمراء خلف سنتر بوينت ‏أربع غرف نوم ومجلس وصالة كبيرة وصالة صغيرة أربع دورات مياه مدخلين موقف خاص داخل عمارة ويوجد شقق في نفس البناية تتكون من غرفتين نوم ومقلط ومجلس,152.0,0.024,0.5,0.7,1,5,11
الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,‏دور ارضي بحي الشاطئ الغربي يتكون من ثلاث غرف نوم ‏ومقلط ومجلس وغرفة شغالة واربع دورات مياه مطبخ خارجي وداخلي حوش كراج سيارة مكيفة بالكامل تكييف مركزي بدون أثاث,157.89473684210526,0.015789473684210527,0.6666666666666666,0.7,1,5,0
الدمام,   حي المنار ,شمال,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"فيلا جديدة للايجار بحي المنار  موقع ممتاز
الواجهة حجر ورخام 
قريبة من الخدمات وقريبة من النخيل مول 
تتكون من
الدور الارضي 
مجلس رجال
مقلط
مطبخ


صالة كبيرة وصالة صغيرة


غرفة نساء
دورتين مياه
مدخل سيارة
حوش بمساحة 70متر
مستودع خارجي
دورة مياه خارجية
...",285.7142857142857,0.02857142857142857,0.5,1.0,1,5,0
